EventTrackSequentialID;OwnerIdentity;StorageDate;Category;Action
39012;carnabelo@msging.net;2018-02-11 07:40:59.53 -02:00;Pesquisa - Dia;11/02/2018
39013;carnabelo@msging.net;2018-02-11 07:40:59.62 -02:00;Flow;API -  Carrossel - Bairro
39014;carnabelo@msging.net;2018-02-11 07:41:12.19 -02:00;Flow;API  - Carrossel blocos  - Agenda
39015;carnabelo@msging.net;2018-02-11 07:41:12.29 -02:00;Pesquisa - Bairro;Pampulha 
39016;carnabelo@msging.net;2018-02-11 07:41:21.26 -02:00;Flow;Respostas para carrossel
39017;carnabelo@msging.net;2018-02-11 07:41:21.40 -02:00;Flow;API - Buscar info do bloco
39018;carnabelo@msging.net;2018-02-11 07:41:21.66 -02:00;Flow;API - Como Chegar
39019;carnabelo@msging.net;2018-02-11 07:41:21.77 -02:00;Como chegar;Bloco - Beiço do Wando
39020;carnabelo@msging.net;2018-02-11 07:41:39.11 -02:00;Ads;ads-bot-carnaval
39021;carnabelo@msging.net;2018-02-11 07:41:39.34 -02:00;Flow;Boas vindas
39022;carnabelo@msging.net;2018-02-11 07:42:11.46 -02:00;Flow;Objetivo - Tudo
39023;carnabelo@msging.net;2018-02-11 07:42:11.50 -02:00;Objetivo;Tudo
39024;carnabelo@msging.net;2018-02-11 07:42:13.60 -02:00;Flow;Intro
39025;carnabelo@msging.net;2018-02-11 07:42:17.70 -02:00;Flow;Menu
39026;carnabelo@msging.net;2018-02-11 07:44:24.08 -02:00;Flow;Fallback - Diversos
39027;carnabelo@msging.net;2018-02-11 07:44:24.20 -02:00;Flow;Fallback - Musica
39028;carnabelo@msging.net;2018-02-11 07:44:24.33 -02:00;Flow;Fallback  - IA
39029;carnabelo@msging.net;2018-02-11 07:44:25.19 -02:00;Flow;Verificar - Saudacao
39030;carnabelo@msging.net;2018-02-11 07:44:25.33 -02:00;Flow;Bom dia
39031;carnabelo@msging.net;2018-02-11 07:44:26.50 -02:00;Flow;Saudacao
39032;carnabelo@msging.net;2018-02-11 07:44:28.84 -02:00;Flow;Menu
39033;carnabelo@msging.net;2018-02-11 07:44:34.06 -02:00;Flow;API - Consultar blocos hoje
39034;carnabelo@msging.net;2018-02-11 07:44:34.24 -02:00;Flow;API - Consultar proximos blocos
39035;carnabelo@msging.net;2018-02-11 07:44:34.50 -02:00;Flow;Intro - O que tem hoje
39036;carnabelo@msging.net;2018-02-11 07:44:35.66 -02:00;Flow;API  - Carrossel blocos -  Hoje
39037;carnabelo@msging.net;2018-02-11 07:44:41.52 -02:00;Flow;Respostas para carrossel
39038;carnabelo@msging.net;2018-02-11 07:44:41.65 -02:00;Flow;API - Buscar info do bloco
39039;carnabelo@msging.net;2018-02-11 07:44:42.11 -02:00;Flow;API - Como Chegar
39040;carnabelo@msging.net;2018-02-11 07:44:42.22 -02:00;Como chegar;Bloco - Alô Abacaxi
39041;carnabelo@msging.net;2018-02-11 07:45:17.94 -02:00;Flow;Intro - Bot
39042;carnabelo@msging.net;2018-02-11 07:45:19.07 -02:00;Flow;Boas vindas
39043;carnabelo@msging.net;2018-02-11 07:45:32.31 -02:00;Flow;Objetivo - Beber
39044;carnabelo@msging.net;2018-02-11 07:45:32.44 -02:00;Objetivo;Beber
39045;carnabelo@msging.net;2018-02-11 07:45:34.56 -02:00;Flow;Intro
39046;carnabelo@msging.net;2018-02-11 07:45:38.74 -02:00;Flow;Menu
39047;carnabelo@msging.net;2018-02-11 07:46:27.34 -02:00;Flow;API - Consultar blocos hoje
39048;carnabelo@msging.net;2018-02-11 07:46:27.66 -02:00;Flow;API - Consultar proximos blocos
39049;carnabelo@msging.net;2018-02-11 07:46:28.21 -02:00;Flow;Intro - O que tem hoje
39050;carnabelo@msging.net;2018-02-11 07:46:29.48 -02:00;Flow;API  - Carrossel blocos -  Hoje
39051;carnabelo@msging.net;2018-02-11 07:47:19.32 -02:00;Flow;Respostas para carrossel
39052;carnabelo@msging.net;2018-02-11 07:47:19.49 -02:00;Flow;Selecionar data
39053;carnabelo@msging.net;2018-02-11 07:55:17.59 -02:00;Flow;Respostas para carrossel
39054;carnabelo@msging.net;2018-02-11 07:55:17.81 -02:00;Flow;Fallback - Diversos
39055;carnabelo@msging.net;2018-02-11 07:55:17.92 -02:00;Flow;Fallback - Musica
39056;carnabelo@msging.net;2018-02-11 07:55:18.04 -02:00;Flow;Playlists
39057;carnabelo@msging.net;2018-02-11 07:55:21.18 -02:00;Flow;Ouvir playlist
39058;carnabelo@msging.net;2018-02-11 07:55:34.35 -02:00;Flow;Intro - Bot
39059;carnabelo@msging.net;2018-02-11 07:55:35.54 -02:00;Flow;Boas vindas
39060;carnabelo@msging.net;2018-02-11 07:55:44.13 -02:00;Flow;API  - Carrossel blocos  - Agenda
39061;carnabelo@msging.net;2018-02-11 07:55:44.23 -02:00;Pesquisa - Bairro;Floresta
39062;carnabelo@msging.net;2018-02-11 07:56:05.69 -02:00;Flow;Intro
39063;carnabelo@msging.net;2018-02-11 07:56:09.78 -02:00;Flow;Menu
39064;carnabelo@msging.net;2018-02-11 07:56:10.71 -02:00;Flow;Respostas para carrossel
39065;carnabelo@msging.net;2018-02-11 07:56:10.88 -02:00;Flow;Fallback - Diversos
39066;carnabelo@msging.net;2018-02-11 07:56:11.02 -02:00;Flow;Fallback - Musica
39067;carnabelo@msging.net;2018-02-11 07:56:11.15 -02:00;Flow;Fallback  - IA
39068;carnabelo@msging.net;2018-02-11 07:56:11.88 -02:00;Flow;Fallback - Nome de Bloco
39069;carnabelo@msging.net;2018-02-11 07:56:11.99 -02:00;Flow;API - Carrossel blocos -  Nome
39070;carnabelo@msging.net;2018-02-11 07:59:09.19 -02:00;Flow;Respostas para carrossel
39071;carnabelo@msging.net;2018-02-11 07:59:09.35 -02:00;broad-Chama_Sindico;broad-chama-o-sindico
39072;carnabelo@msging.net;2018-02-11 07:59:09.57 -02:00;Flow;Broad - Chama o sindico
39073;carnabelo@msging.net;2018-02-11 07:59:47.31 -02:00;Flow;Respostas para carrossel
39074;carnabelo@msging.net;2018-02-11 07:59:47.48 -02:00;Flow;Boas vindas
39075;carnabelo@msging.net;2018-02-11 08:00:01.57 -02:00;Flow;Objetivo - Dancar
39076;carnabelo@msging.net;2018-02-11 08:00:01.71 -02:00;Objetivo;Dancar
39077;carnabelo@msging.net;2018-02-11 08:00:03.90 -02:00;Flow;Intro
39078;carnabelo@msging.net;2018-02-11 08:00:08.04 -02:00;Flow;Menu
39079;carnabelo@msging.net;2018-02-11 08:00:14.66 -02:00;Flow;API - Consultar blocos hoje
39080;carnabelo@msging.net;2018-02-11 08:00:14.79 -02:00;Flow;API - Consultar proximos blocos
39081;carnabelo@msging.net;2018-02-11 08:00:14.97 -02:00;Flow;Intro - O que tem hoje
39082;carnabelo@msging.net;2018-02-11 08:00:16.07 -02:00;Flow;API  - Carrossel blocos -  Hoje
39083;carnabelo@msging.net;2018-02-11 08:04:06.51 -02:00;Flow;Intro - Bot
39084;carnabelo@msging.net;2018-02-11 08:04:07.65 -02:00;Flow;Boas vindas
39085;carnabelo@msging.net;2018-02-11 08:04:09.23 -02:00;Flow;Selecionar data
39086;carnabelo@msging.net;2018-02-11 08:04:17.06 -02:00;Pesquisa - Dia;12/02/2018
39087;carnabelo@msging.net;2018-02-11 08:04:17.20 -02:00;Flow;API -  Carrossel - Bairro
39088;carnabelo@msging.net;2018-02-11 08:04:28.49 -02:00;Flow;API  - Carrossel blocos  - Agenda
39089;carnabelo@msging.net;2018-02-11 08:04:28.58 -02:00;Pesquisa - Bairro;Centro
39090;carnabelo@msging.net;2018-02-11 08:04:38.05 -02:00;Flow;Intro
39091;carnabelo@msging.net;2018-02-11 08:04:40.36 -02:00;Flow;API - Buscar info do bloco
39092;carnabelo@msging.net;2018-02-11 08:04:40.63 -02:00;Flow;API - Como Chegar
39093;carnabelo@msging.net;2018-02-11 08:04:40.75 -02:00;Como chegar;Bloco - Alô Abacaxi
39094;carnabelo@msging.net;2018-02-11 08:04:42.21 -02:00;Flow;Menu
39095;carnabelo@msging.net;2018-02-11 08:05:20.74 -02:00;Flow;Fallback - Diversos
39096;carnabelo@msging.net;2018-02-11 08:05:20.90 -02:00;Flow;Fallback - Musica
39097;carnabelo@msging.net;2018-02-11 08:05:21.04 -02:00;Flow;Fallback  - IA
39098;carnabelo@msging.net;2018-02-11 08:05:21.82 -02:00;Flow;IA - Quero
39099;carnabelo@msging.net;2018-02-11 08:05:21.96 -02:00;Flow;Quero - Default
39100;carnabelo@msging.net;2018-02-11 08:05:40.10 -02:00;Flow;Respostas para carrossel
39101;carnabelo@msging.net;2018-02-11 08:05:40.20 -02:00;Flow;API - Buscar info do bloco
39102;carnabelo@msging.net;2018-02-11 08:05:40.60 -02:00;Flow;API - Como Chegar
39103;carnabelo@msging.net;2018-02-11 08:05:40.67 -02:00;Como chegar;Bloco - Baianas Ozadas
39104;carnabelo@msging.net;2018-02-11 08:05:47.09 -02:00;Flow;Selecionar data
39105;carnabelo@msging.net;2018-02-11 08:05:56.23 -02:00;Pesquisa - Dia;11/02/2018
39106;carnabelo@msging.net;2018-02-11 08:05:56.34 -02:00;Flow;API -  Carrossel - Bairro
39107;carnabelo@msging.net;2018-02-11 08:06:11.65 -02:00;Flow;API - Salvar - Bloco
39108;carnabelo@msging.net;2018-02-11 08:06:11.77 -02:00;Eu vou;Bloco - Baianas Ozadas
39109;carnabelo@msging.net;2018-02-11 08:06:13.26 -02:00;Flow;Criar lista de distribuicao
39110;carnabelo@msging.net;2018-02-11 08:06:13.40 -02:00;Flow;Verificar - Horario bloco
39111;carnabelo@msging.net;2018-02-11 08:06:13.63 -02:00;Flow;Permissao para envio de alerta
39112;carnabelo@msging.net;2018-02-11 08:06:15.32 -02:00;Flow;Agendar - Push
39113;carnabelo@msging.net;2018-02-11 08:06:15.46 -02:00;Flow;Bloco - Agendado
39114;carnabelo@msging.net;2018-02-11 08:06:25.20 -02:00;Flow;Fallback - Diversos
39115;carnabelo@msging.net;2018-02-11 08:06:25.33 -02:00;Flow;Fallback - Musica
39116;carnabelo@msging.net;2018-02-11 08:06:25.44 -02:00;Flow;Fallback  - IA
39117;carnabelo@msging.net;2018-02-11 08:06:26.14 -02:00;Flow;IA - OQueVaiTer
39118;carnabelo@msging.net;2018-02-11 08:06:26.24 -02:00;Flow;API - Carrossel blocos - Bairros  IA
39119;carnabelo@msging.net;2018-02-11 08:06:47.79 -02:00;Pesquisa - Dia;11/02/2018
39120;carnabelo@msging.net;2018-02-11 08:06:47.90 -02:00;Flow;API -  Carrossel - Bairro
39121;carnabelo@msging.net;2018-02-11 08:06:51.01 -02:00;Flow;Respostas para carrossel
39122;carnabelo@msging.net;2018-02-11 08:06:51.23 -02:00;Flow;Fallback - Diversos
39123;carnabelo@msging.net;2018-02-11 08:06:51.32 -02:00;Flow;Fallback - Musica
39124;carnabelo@msging.net;2018-02-11 08:06:51.40 -02:00;Flow;Fallback  - IA
39125;carnabelo@msging.net;2018-02-11 08:06:52.14 -02:00;Flow;IA - ComoEsta
39126;carnabelo@msging.net;2018-02-11 08:06:52.25 -02:00;Flow;Como Esta - Default
39127;carnabelo@msging.net;2018-02-11 08:06:54.38 -02:00;Flow;API - Carrossel blocos -  Melhores
39128;carnabelo@msging.net;2018-02-11 08:07:05.81 -02:00;Flow;Selecionar data
39129;carnabelo@msging.net;2018-02-11 08:07:13.21 -02:00;Pesquisa - Dia;11/02/2018
39130;carnabelo@msging.net;2018-02-11 08:07:13.33 -02:00;Flow;API -  Carrossel - Bairro
39131;carnabelo@msging.net;2018-02-11 08:07:26.02 -02:00;Flow;API  - Carrossel blocos  - Agenda
39132;carnabelo@msging.net;2018-02-11 08:07:26.10 -02:00;Pesquisa - Bairro;Pampulha 
39133;carnabelo@msging.net;2018-02-11 08:07:37.61 -02:00;Flow;Respostas para carrossel
39134;carnabelo@msging.net;2018-02-11 08:07:37.73 -02:00;Flow;API - Buscar info do bloco
39135;carnabelo@msging.net;2018-02-11 08:07:38.00 -02:00;Flow;API - Salvar - Bloco
39136;carnabelo@msging.net;2018-02-11 08:07:38.13 -02:00;Eu vou;Bloco - Beiço do Wando
39137;carnabelo@msging.net;2018-02-11 08:07:39.11 -02:00;Flow;Criar lista de distribuicao
39138;carnabelo@msging.net;2018-02-11 08:07:39.24 -02:00;Flow;Verificar - Horario bloco
39139;carnabelo@msging.net;2018-02-11 08:07:39.44 -02:00;Flow;Bloco - Quase na hora
39140;carnabelo@msging.net;2018-02-11 08:07:45.67 -02:00;Flow;Respostas para carrossel
39141;carnabelo@msging.net;2018-02-11 08:07:45.82 -02:00;Flow;Fallback - Diversos
39142;carnabelo@msging.net;2018-02-11 08:07:45.92 -02:00;Flow;Fallback - Musica
39143;carnabelo@msging.net;2018-02-11 08:07:46.01 -02:00;Flow;Fallback  - IA
39144;carnabelo@msging.net;2018-02-11 08:07:46.48 -02:00;Flow;IA - Sentimento
39145;carnabelo@msging.net;2018-02-11 08:07:46.59 -02:00;Flow;Sentimento - Positivo
39146;carnabelo@msging.net;2018-02-11 08:07:47.73 -02:00;Flow;Indicar - Enviar foto
39147;carnabelo@msging.net;2018-02-11 08:07:51.06 -02:00;Flow;API - Consultar blocos hoje
39148;carnabelo@msging.net;2018-02-11 08:07:51.21 -02:00;Flow;API - Consultar proximos blocos
39149;carnabelo@msging.net;2018-02-11 08:07:51.42 -02:00;Flow;Intro - O que tem hoje
39150;carnabelo@msging.net;2018-02-11 08:07:52.51 -02:00;Flow;API  - Carrossel blocos -  Hoje
39151;carnabelo@msging.net;2018-02-11 08:08:12.55 -02:00;Flow;Respostas para carrossel
39152;carnabelo@msging.net;2018-02-11 08:08:12.71 -02:00;Flow;Enviar localizacao
39153;carnabelo@msging.net;2018-02-11 08:08:25.77 -02:00;Flow;API - Buscar info do bloco
39154;carnabelo@msging.net;2018-02-11 08:08:25.97 -02:00;Flow;API - Como Chegar
39155;carnabelo@msging.net;2018-02-11 08:08:26.07 -02:00;Como chegar;Bloco - Alô Abacaxi
39156;carnabelo@msging.net;2018-02-11 08:09:54.89 -02:00;Flow;Fallback - MediaLink
39157;carnabelo@msging.net;2018-02-11 08:09:55.30 -02:00;Flow;Retornar imagem
39158;carnabelo@msging.net;2018-02-11 08:09:57.41 -02:00;Flow;Permissao para publicar
39159;carnabelo@msging.net;2018-02-11 08:10:24.01 -02:00;Flow;Nao pode publicar
39160;carnabelo@msging.net;2018-02-11 08:10:24.11 -02:00;Envio de foto;Nao pode publicar
39161;carnabelo@msging.net;2018-02-11 08:10:26.31 -02:00;Flow;Sentimento - Negativo - Pos
39162;carnabelo@msging.net;2018-02-11 08:10:39.01 -02:00;Flow;Enviar localizacao
39163;carnabelo@msging.net;2018-02-11 08:11:15.96 -02:00;Flow;Fallback - Diversos
39164;carnabelo@msging.net;2018-02-11 08:11:16.07 -02:00;Flow;Fallback - Musica
39165;carnabelo@msging.net;2018-02-11 08:11:16.16 -02:00;Flow;Fallback  - IA
39166;carnabelo@msging.net;2018-02-11 08:11:16.80 -02:00;Flow;Verificar - Saudacao
39167;carnabelo@msging.net;2018-02-11 08:11:16.90 -02:00;Flow;Bom dia
39168;carnabelo@msging.net;2018-02-11 08:11:17.99 -02:00;Flow;Saudacao
39169;carnabelo@msging.net;2018-02-11 08:11:20.29 -02:00;Flow;Menu
39170;carnabelo@msging.net;2018-02-11 08:11:21.36 -02:00;Flow;Fallback - Diversos
39171;carnabelo@msging.net;2018-02-11 08:11:21.50 -02:00;Flow;Fallback - Musica
39172;carnabelo@msging.net;2018-02-11 08:11:21.62 -02:00;Flow;Fallback  - IA
39173;carnabelo@msging.net;2018-02-11 08:11:22.44 -02:00;Flow;Fallback - Nome de Bloco
39174;carnabelo@msging.net;2018-02-11 08:11:23.39 -02:00;Flow;API - Verificar - Nome do  Bairro
39175;carnabelo@msging.net;2018-02-11 08:11:23.53 -02:00;Flow;API - Carrossel  - Blocos no Bairro
39176;carnabelo@msging.net;2018-02-11 08:11:26.30 -02:00;Flow;API - Consultar blocos hoje
39177;carnabelo@msging.net;2018-02-11 08:11:26.47 -02:00;Flow;API - Consultar proximos blocos
39178;carnabelo@msging.net;2018-02-11 08:11:26.75 -02:00;Flow;Intro - O que tem hoje
39179;carnabelo@msging.net;2018-02-11 08:11:27.91 -02:00;Flow;API  - Carrossel blocos -  Hoje
39180;carnabelo@msging.net;2018-02-11 08:11:38.40 -02:00;Flow;Respostas para carrossel
39181;carnabelo@msging.net;2018-02-11 08:11:38.63 -02:00;Flow;Fallback - Diversos
39182;carnabelo@msging.net;2018-02-11 08:11:38.75 -02:00;Flow;Fallback - Musica
39183;carnabelo@msging.net;2018-02-11 08:11:38.88 -02:00;Flow;Fallback  - IA
39184;carnabelo@msging.net;2018-02-11 08:11:39.49 -02:00;Flow;IA - Sentimento
39185;carnabelo@msging.net;2018-02-11 08:11:39.60 -02:00;Flow;Sentimento - Positivo
39186;carnabelo@msging.net;2018-02-11 08:12:14.93 -02:00;Flow;Respostas para carrossel
39187;carnabelo@msging.net;2018-02-11 08:12:15.05 -02:00;Flow;API - Buscar info do bloco
39188;carnabelo@msging.net;2018-02-11 08:12:15.36 -02:00;Flow;API - Como Chegar
39189;carnabelo@msging.net;2018-02-11 08:12:15.46 -02:00;Como chegar;Bloco - Mais feliz que pinto no lixo
39190;carnabelo@msging.net;2018-02-11 08:13:06.74 -02:00;Flow;Intro - Bot
39191;carnabelo@msging.net;2018-02-11 08:13:07.90 -02:00;Flow;Boas vindas
39192;carnabelo@msging.net;2018-02-11 08:13:30.01 -02:00;Flow;Objetivo - Dancar
39193;carnabelo@msging.net;2018-02-11 08:13:30.09 -02:00;Objetivo;Dancar
39194;carnabelo@msging.net;2018-02-11 08:13:32.24 -02:00;Flow;Intro
39195;carnabelo@msging.net;2018-02-11 08:13:36.43 -02:00;Flow;Menu
39196;carnabelo@msging.net;2018-02-11 08:14:04.66 -02:00;Flow;API - Consultar blocos hoje
39197;carnabelo@msging.net;2018-02-11 08:14:04.79 -02:00;Flow;API - Consultar proximos blocos
39198;carnabelo@msging.net;2018-02-11 08:14:05.01 -02:00;Flow;Intro - O que tem hoje
39199;carnabelo@msging.net;2018-02-11 08:14:06.10 -02:00;Flow;API  - Carrossel blocos -  Hoje
39200;carnabelo@msging.net;2018-02-11 08:14:33.67 -02:00;Flow;Respostas para carrossel
39201;carnabelo@msging.net;2018-02-11 08:14:33.78 -02:00;Flow;API - Buscar info do bloco
39202;carnabelo@msging.net;2018-02-11 08:14:34.01 -02:00;Flow;API - Como Chegar
39203;carnabelo@msging.net;2018-02-11 08:14:34.09 -02:00;Como chegar;Bloco - Bloco do Batiza
39204;carnabelo@msging.net;2018-02-11 08:23:51.05 -02:00;Flow;Respostas para carrossel
39205;carnabelo@msging.net;2018-02-11 08:23:51.96 -02:00;Flow;API - Consultar blocos hoje
39206;carnabelo@msging.net;2018-02-11 08:23:52.08 -02:00;Flow;API - Consultar proximos blocos
39207;carnabelo@msging.net;2018-02-11 08:23:52.28 -02:00;Flow;Intro - O que tem hoje
39208;carnabelo@msging.net;2018-02-11 08:23:53.43 -02:00;Flow;API  - Carrossel blocos -  Hoje
39209;carnabelo@msging.net;2018-02-11 08:23:55.07 -02:00;Flow;Respostas para carrossel
39210;carnabelo@msging.net;2018-02-11 08:23:55.32 -02:00;Flow;Fallback - Diversos
39211;carnabelo@msging.net;2018-02-11 08:23:55.48 -02:00;Flow;Como Esta - Default
39212;carnabelo@msging.net;2018-02-11 08:23:57.65 -02:00;Flow;API - Carrossel blocos -  Melhores
39213;carnabelo@msging.net;2018-02-11 08:24:57.70 -02:00;Flow;Respostas para carrossel
39214;carnabelo@msging.net;2018-02-11 08:24:57.83 -02:00;Flow;API - Buscar info do bloco
39215;carnabelo@msging.net;2018-02-11 08:24:58.12 -02:00;Flow;API - Salvar - Bloco
39216;carnabelo@msging.net;2018-02-11 08:24:58.22 -02:00;Eu vou;Bloco - Unidos do Samba Queixinho
39217;carnabelo@msging.net;2018-02-11 08:24:59.36 -02:00;Flow;Criar lista de distribuicao
39218;carnabelo@msging.net;2018-02-11 08:24:59.47 -02:00;Flow;Verificar - Horario bloco
39219;carnabelo@msging.net;2018-02-11 08:24:59.64 -02:00;Flow;Permissao para envio de alerta
39220;carnabelo@msging.net;2018-02-11 08:25:01.20 -02:00;Flow;Agendar - Push
39221;carnabelo@msging.net;2018-02-11 08:25:01.29 -02:00;Flow;Bloco - Agendado
39222;carnabelo@msging.net;2018-02-11 08:26:48.85 -02:00;Pesquisa - Dia;ads-bot-carnaval
39223;carnabelo@msging.net;2018-02-11 08:26:48.98 -02:00;Ads;ads-bot-carnaval
39224;carnabelo@msging.net;2018-02-11 08:26:49.28 -02:00;Flow;Boas vindas
39225;carnabelo@msging.net;2018-02-11 08:26:56.75 -02:00;Flow;Intro
39226;carnabelo@msging.net;2018-02-11 08:27:00.88 -02:00;Flow;Menu
39227;carnabelo@msging.net;2018-02-11 08:27:06.91 -02:00;Flow;API - Consultar blocos hoje
39228;carnabelo@msging.net;2018-02-11 08:27:07.12 -02:00;Flow;API - Consultar proximos blocos
39229;carnabelo@msging.net;2018-02-11 08:27:07.37 -02:00;Flow;Intro - O que tem hoje
39230;carnabelo@msging.net;2018-02-11 08:27:08.57 -02:00;Flow;API  - Carrossel blocos -  Hoje
39231;carnabelo@msging.net;2018-02-11 08:27:33.58 -02:00;Flow;Respostas para carrossel
39232;carnabelo@msging.net;2018-02-11 08:27:33.73 -02:00;Flow;Fallback - Diversos
39233;carnabelo@msging.net;2018-02-11 08:27:33.83 -02:00;Flow;Fallback - Musica
39234;carnabelo@msging.net;2018-02-11 08:27:33.94 -02:00;Flow;Fallback  - IA
39235;carnabelo@msging.net;2018-02-11 08:27:34.73 -02:00;Flow;Fallback - Nome de Bloco
39236;carnabelo@msging.net;2018-02-11 08:27:35.05 -02:00;Flow;API - Verificar - Nome do  Bairro
39237;carnabelo@msging.net;2018-02-11 08:27:35.20 -02:00;Flow;API - Verificar - Nome do Bloco
39238;carnabelo@msging.net;2018-02-11 08:27:35.41 -02:00;Flow;API - Carrossel blocos -  Nome
39239;carnabelo@msging.net;2018-02-11 08:27:43.27 -02:00;Flow;Respostas para carrossel
39240;carnabelo@msging.net;2018-02-11 08:27:43.48 -02:00;Flow;API - Buscar info do bloco
39241;carnabelo@msging.net;2018-02-11 08:27:43.74 -02:00;Flow;API - Salvar - Bloco
39242;carnabelo@msging.net;2018-02-11 08:27:43.87 -02:00;Eu vou;Bloco - Batuque Coletivo
39243;carnabelo@msging.net;2018-02-11 08:27:44.93 -02:00;Flow;Criar lista de distribuicao
39244;carnabelo@msging.net;2018-02-11 08:27:45.06 -02:00;Flow;Verificar - Horario bloco
39245;carnabelo@msging.net;2018-02-11 08:27:45.34 -02:00;Flow;Permissao para envio de alerta
39246;carnabelo@msging.net;2018-02-11 08:27:46.92 -02:00;Flow;Agendar - Push
39247;carnabelo@msging.net;2018-02-11 08:27:47.06 -02:00;Flow;Bloco - Agendado
39248;carnabelo@msging.net;2018-02-11 08:27:49.43 -02:00;Flow;API - Buscar info do bloco
39249;carnabelo@msging.net;2018-02-11 08:27:49.70 -02:00;Flow;API - Como Chegar
39250;carnabelo@msging.net;2018-02-11 08:27:49.79 -02:00;Como chegar;Bloco - Batuque Coletivo
39251;carnabelo@msging.net;2018-02-11 08:28:03.62 -02:00;Flow;API - Salvar - Bloco
39252;carnabelo@msging.net;2018-02-11 08:28:03.74 -02:00;Eu vou;Bloco - Batuque Coletivo
39253;carnabelo@msging.net;2018-02-11 08:28:04.76 -02:00;Flow;Criar lista de distribuicao
39254;carnabelo@msging.net;2018-02-11 08:28:04.90 -02:00;Flow;Verificar - Horario bloco
39255;carnabelo@msging.net;2018-02-11 08:28:05.16 -02:00;Flow;Permissao para envio de alerta
39256;carnabelo@msging.net;2018-02-11 08:28:06.85 -02:00;Flow;Agendar - Push
39257;carnabelo@msging.net;2018-02-11 08:28:07.01 -02:00;Flow;Bloco - Agendado
39258;carnabelo@msging.net;2018-02-11 08:32:22.81 -02:00;Ads;ads-bot-carnaval-anuncio2
39259;carnabelo@msging.net;2018-02-11 08:32:23.07 -02:00;Flow;Boas vindas
39260;carnabelo@msging.net;2018-02-11 08:35:11.85 -02:00;Flow;API - Salvar - Bloco
39261;carnabelo@msging.net;2018-02-11 08:35:11.96 -02:00;Eu vou;Bloco - 
39262;carnabelo@msging.net;2018-02-11 08:35:13.36 -02:00;Flow;Criar lista de distribuicao
39263;carnabelo@msging.net;2018-02-11 08:35:13.49 -02:00;Flow;Verificar - Horario bloco
39264;carnabelo@msging.net;2018-02-11 08:35:13.68 -02:00;Flow;Permissao para envio de alerta
39265;carnabelo@msging.net;2018-02-11 08:35:15.01 -02:00;Flow;Agendar - Push
39266;carnabelo@msging.net;2018-02-11 08:35:15.08 -02:00;Flow;Bloco - Agendado
39267;carnabelo@msging.net;2018-02-11 08:35:28.28 -02:00;Flow;Respostas para carrossel
39268;carnabelo@msging.net;2018-02-11 08:35:28.38 -02:00;Flow;API - Buscar info do bloco
39269;carnabelo@msging.net;2018-02-11 08:35:29.02 -02:00;Flow;API - Salvar - Bloco
39270;carnabelo@msging.net;2018-02-11 08:35:29.10 -02:00;Eu vou;Bloco - Alô Abacaxi
39271;carnabelo@msging.net;2018-02-11 08:35:29.91 -02:00;Flow;Criar lista de distribuicao
39272;carnabelo@msging.net;2018-02-11 08:35:30.01 -02:00;Flow;Verificar - Horario bloco
39273;carnabelo@msging.net;2018-02-11 08:35:30.20 -02:00;Flow;Bloco - Quase na hora
39274;carnabelo@msging.net;2018-02-11 08:45:16.83 -02:00;Ads;ads-bot-carnaval-anuncio2
39275;carnabelo@msging.net;2018-02-11 08:45:17.14 -02:00;Flow;Boas vindas
39276;carnabelo@msging.net;2018-02-11 08:45:36.45 -02:00;Flow;Intro
39277;carnabelo@msging.net;2018-02-11 08:45:37.32 -02:00;Flow;Respostas para carrossel
39278;carnabelo@msging.net;2018-02-11 08:45:37.49 -02:00;Flow;Fallback - Diversos
39279;carnabelo@msging.net;2018-02-11 08:45:37.63 -02:00;Flow;Fallback - Musica
39280;carnabelo@msging.net;2018-02-11 08:45:37.74 -02:00;Flow;Fallback  - IA
39281;carnabelo@msging.net;2018-02-11 08:45:38.54 -02:00;Flow;Verificar - Saudacao
39282;carnabelo@msging.net;2018-02-11 08:45:38.66 -02:00;Flow;Bom dia
39283;carnabelo@msging.net;2018-02-11 08:45:39.77 -02:00;Flow;Saudacao
39284;carnabelo@msging.net;2018-02-11 08:45:40.61 -02:00;Flow;Menu
39285;carnabelo@msging.net;2018-02-11 08:45:42.13 -02:00;Flow;Menu
39286;carnabelo@msging.net;2018-02-11 08:45:52.93 -02:00;Flow;API - Consultar blocos hoje
39287;carnabelo@msging.net;2018-02-11 08:45:53.11 -02:00;Flow;API - Consultar proximos blocos
39288;carnabelo@msging.net;2018-02-11 08:45:53.52 -02:00;Flow;Intro - O que tem hoje
39289;carnabelo@msging.net;2018-02-11 08:45:54.68 -02:00;Flow;API  - Carrossel blocos -  Hoje
39290;carnabelo@msging.net;2018-02-11 08:45:56.35 -02:00;Flow;API - Consultar blocos hoje
39291;carnabelo@msging.net;2018-02-11 08:45:56.54 -02:00;Flow;API - Consultar proximos blocos
39292;carnabelo@msging.net;2018-02-11 08:45:56.77 -02:00;Flow;Intro - O que tem hoje
39293;carnabelo@msging.net;2018-02-11 08:45:57.90 -02:00;Flow;API  - Carrossel blocos -  Hoje
39294;carnabelo@msging.net;2018-02-11 08:46:01.98 -02:00;Flow;Respostas para carrossel
39295;carnabelo@msging.net;2018-02-11 08:46:02.10 -02:00;Flow;API - Buscar info do bloco
